model,tier,task,task_label,method,context,repetitions,successful_jobs,failed_jobs,scoreable_jobs,score_coverage,f1_mean,f1_std
gemini-3.7-flash,4,tier4/task12,T4.3-4 Longest chains (2Q),codeact,100,5,5,0,5,1.0,1.0,0.0
gemini-3.7-flash,4,tier4/task12,T4.3-4 Longest chains (2Q),codeact,500,5,5,0,5,1.0,0.9,0.2
gemini-3.7-flash,4,tier4/task12,T4.3-4 Longest chains (2Q),codeact,1000,5,5,0,5,1.0,0.8,0.2449489742783178
gemini-3.7-flash,4,tier4/task12,T4.3-4 Longest chains (2Q),rlm,100,5,5,0,5,1.0,1.0,0.0
gemini-3.7-flash,4,tier4/task12,T4.3-4 Longest chains (2Q),rlm,500,5,5,0,5,1.0,1.0,0.0
gemini-3.7-flash,4,tier4/task12,T4.3-4 Longest chains (2Q),rlm,1000,5,5,0,5,1.0,1.0,0.0
gemini-3.7-flash,4,tier4/task12,T4.3-4 Longest chains (2Q),rlm,full,5,5,0,5,1.0,1.0,0.0
gemini-3.7-flash,4,tier4/task12b,T4.5 Hub molecules (1Q),llm,100,5,5,0,5,1.0,1.0,0.0
gemini-3.7-flash,4,tier4/task12b,T4.5 Hub molecules (1Q),llm,500,5,5,0,5,1.0,0.64,0.32
gemini-3.7-flash,4,tier4/task12b,T4.5 Hub molecules (1Q),codeact,100,5,5,0,5,1.0,0.6,0.4898979485566356
gemini-3.7-flash,4,tier4/task12b,T4.5 Hub molecules (1Q),codeact,500,5,5,0,5,1.0,0.8800000000000001,0.0979795897113271
gemini-3.7-flash,4,tier4/task12b,T4.5 Hub molecules (1Q),codeact,1000,5,5,0,5,1.0,1.0,0.0
gemini-3.7-flash,4,tier4/task12b,T4.5 Hub molecules (1Q),rlm,100,5,5,0,5,1.0,1.0,0.0
gemini-3.7-flash,4,tier4/task12b,T4.5 Hub molecules (1Q),rlm,500,5,5,0,5,1.0,1.0,0.0
gemini-3.7-flash,4,tier4/task12b,T4.5 Hub molecules (1Q),rlm,1000,5,5,0,5,1.0,1.0,0.0
gemini-3.7-flash,4,tier4/task12b,T4.5 Hub molecules (1Q),rlm,full,5,5,0,5,1.0,1.0,0.0
gemini-3.7-flash,4,tier4/task13,T4.6-9 Group-constrained chains (4Q),llm,100,5,5,0,5,1.0,1.0,0.0
gemini-3.7-flash,4,tier4/task13,T4.6-9 Group-constrained chains (4Q),llm,500,5,5,0,5,1.0,1.0,0.0
gemini-3.7-flash,4,tier4/task13,T4.6-9 Group-constrained chains (4Q),codeact,100,5,5,0,5,1.0,0.85,0.1224744871391589
gemini-3.7-flash,4,tier4/task13,T4.6-9 Group-constrained chains (4Q),codeact,500,5,5,0,5,1.0,0.95,0.1
gemini-3.7-flash,4,tier4/task13,T4.6-9 Group-constrained chains (4Q),codeact,1000,5,5,0,5,1.0,0.75,0.27386127875258304
gemini-3.7-flash,4,tier4/task13,T4.6-9 Group-constrained chains (4Q),rlm,100,5,5,0,5,1.0,0.95,0.1
gemini-3.7-flash,4,tier4/task13,T4.6-9 Group-constrained chains (4Q),rlm,500,5,5,0,5,1.0,1.0,0.0
gemini-3.7-flash,4,tier4/task13,T4.6-9 Group-constrained chains (4Q),rlm,1000,5,2,3,5,1.0,0.4,0.4898979485566356
gemini-3.7-flash,4,tier4/task13,T4.6-9 Group-constrained chains (4Q),rlm,full,5,5,0,5,1.0,0.8954195824411272,0.05273590477232061
gemini-3.7-flash,4,tier4/task14,T4.10-11 Protecting-group pairs (2Q),llm,100,5,5,0,5,1.0,1.0,0.0
gemini-3.7-flash,4,tier4/task14,T4.10-11 Protecting-group pairs (2Q),llm,500,5,5,0,5,1.0,1.0,0.0
gemini-3.7-flash,4,tier4/task14,T4.10-11 Protecting-group pairs (2Q),codeact,100,5,5,0,5,1.0,1.0,0.0
gemini-3.7-flash,4,tier4/task14,T4.10-11 Protecting-group pairs (2Q),codeact,500,5,5,0,5,1.0,1.0,0.0
gemini-3.7-flash,4,tier4/task14,T4.10-11 Protecting-group pairs (2Q),codeact,1000,5,5,0,5,1.0,0.8666666666666666,0.26666666666666666
gemini-3.7-flash,4,tier4/task14,T4.10-11 Protecting-group pairs (2Q),rlm,100,5,5,0,5,1.0,1.0,0.0
gemini-3.7-flash,4,tier4/task14,T4.10-11 Protecting-group pairs (2Q),rlm,500,5,5,0,5,1.0,1.0,0.0
gemini-3.7-flash,4,tier4/task14,T4.10-11 Protecting-group pairs (2Q),rlm,1000,5,4,1,5,1.0,0.8,0.4
gemini-3.7-flash,4,tier4/task14,T4.10-11 Protecting-group pairs (2Q),rlm,full,5,5,0,5,1.0,0.9746666666666666,0.05066666666666668
gemini-3.7-flash,4,tier4/task15,T4.12-15 Ring-construction chains (4Q),llm,100,5,5,0,5,1.0,0.95,0.1
gemini-3.7-flash,4,tier4/task15,T4.12-15 Ring-construction chains (4Q),llm,500,5,5,0,5,1.0,0.9,0.1224744871391589
gemini-3.7-flash,4,tier4/task15,T4.12-15 Ring-construction chains (4Q),codeact,100,5,5,0,5,1.0,0.95,0.1
gemini-3.7-flash,4,tier4/task15,T4.12-15 Ring-construction chains (4Q),codeact,500,5,5,0,5,1.0,0.892855,0.196914204921839
gemini-3.7-flash,4,tier4/task15,T4.12-15 Ring-construction chains (4Q),codeact,1000,5,5,0,5,1.0,0.654765,0.15989881300372433
gemini-3.7-flash,4,tier4/task15,T4.12-15 Ring-construction chains (4Q),rlm,100,5,5,0,5,1.0,1.0,0.0
gemini-3.7-flash,4,tier4/task15,T4.12-15 Ring-construction chains (4Q),rlm,500,5,5,0,5,1.0,1.0,0.0
gemini-3.7-flash,4,tier4/task15,T4.12-15 Ring-construction chains (4Q),rlm,1000,5,5,0,5,1.0,0.9,0.2
gemini-3.7-flash,4,tier4/task15,T4.12-15 Ring-construction chains (4Q),rlm,full,5,5,0,5,1.0,0.95,0.1
gemini-3.7-flash,4,tier4/task16,T4.16-25 Truncated routes (10Q),llm,100,5,5,0,5,1.0,0.5650000000000001,0.013333333333333286
gemini-3.7-flash,4,tier4/task16,T4.16-25 Truncated routes (10Q),llm,500,5,5,0,5,1.0,0.5583333333333333,0.0
gemini-3.7-flash,4,tier4/task16,T4.16-25 Truncated routes (10Q),codeact,100,5,5,0,5,1.0,0.4133333333333333,0.09273618495495704
gemini-3.7-flash,4,tier4/task16,T4.16-25 Truncated routes (10Q),codeact,500,5,5,0,5,1.0,0.48666666666666664,0.05953523699830586
gemini-3.7-flash,4,tier4/task16,T4.16-25 Truncated routes (10Q),codeact,1000,5,5,0,5,1.0,0.3983333333333333,0.039581140290126375
gemini-3.7-flash,4,tier4/task16,T4.16-25 Truncated routes (10Q),rlm,100,5,5,0,5,1.0,0.5429999999999999,0.07277362159464101
gemini-3.7-flash,4,tier4/task16,T4.16-25 Truncated routes (10Q),rlm,500,5,5,0,5,1.0,0.5650000000000001,0.07118052168020875
gemini-3.7-flash,4,tier4/task16,T4.16-25 Truncated routes (10Q),rlm,1000,5,5,0,5,1.0,0.525,0.05577733510227171
gemini-3.7-flash,4,tier4/task16,T4.16-25 Truncated routes (10Q),rlm,full,5,2,3,5,1.0,0.032799999999999996,0.041325590672662435
gemini-3.7-flash,4,tier4/task17,T4.26-30 SMIRKS chains I (5Q),llm,100,5,5,0,5,1.0,0.9466666666666667,0.026666666666666682
gemini-3.7-flash,4,tier4/task17,T4.26-30 SMIRKS chains I (5Q),llm,500,5,5,0,5,1.0,0.8266666666666668,0.05333333333333332
gemini-3.7-flash,4,tier4/task17,T4.26-30 SMIRKS chains I (5Q),codeact,100,5,5,0,5,1.0,0.8545454545454545,0.06436808750231147
gemini-3.7-flash,4,tier4/task17,T4.26-30 SMIRKS chains I (5Q),codeact,500,5,5,0,5,1.0,0.7168253968253968,0.11644174409636593
gemini-3.7-flash,4,tier4/task17,T4.26-30 SMIRKS chains I (5Q),codeact,1000,5,5,0,5,1.0,0.5666666666666667,0.14298407059684812
gemini-3.7-flash,4,tier4/task17,T4.26-30 SMIRKS chains I (5Q),rlm,100,5,5,0,5,1.0,0.9333333333333332,0.0
gemini-3.7-flash,4,tier4/task17,T4.26-30 SMIRKS chains I (5Q),rlm,500,5,5,0,5,1.0,0.9333333333333332,0.0
gemini-3.7-flash,4,tier4/task17,T4.26-30 SMIRKS chains I (5Q),rlm,1000,5,5,0,5,1.0,0.8933333333333332,0.07999999999999999
gemini-3.7-flash,4,tier4/task17,T4.26-30 SMIRKS chains I (5Q),rlm,full,5,5,0,5,1.0,0.4700237553519521,0.02239479405731564
gemini-3.7-flash,4,tier4/task17b,T4.31-35 SMIRKS chains II (5Q),llm,100,5,5,0,5,1.0,0.9066666666666666,0.03265986323710903
gemini-3.7-flash,4,tier4/task17b,T4.31-35 SMIRKS chains II (5Q),llm,500,5,5,0,5,1.0,0.8533333333333333,0.02666666666666666
gemini-3.7-flash,4,tier4/task17b,T4.31-35 SMIRKS chains II (5Q),codeact,100,5,5,0,5,1.0,0.8622222222222222,0.09676240469812103
gemini-3.7-flash,4,tier4/task17b,T4.31-35 SMIRKS chains II (5Q),codeact,500,5,5,0,5,1.0,0.7219393939393939,0.1364562110006765
gemini-3.7-flash,4,tier4/task17b,T4.31-35 SMIRKS chains II (5Q),codeact,1000,5,5,0,5,1.0,0.6716190476190476,0.11915104079084643
gemini-3.7-flash,4,tier4/task17b,T4.31-35 SMIRKS chains II (5Q),rlm,100,5,5,0,5,1.0,0.8799999999999999,0.07774602526460399
gemini-3.7-flash,4,tier4/task17b,T4.31-35 SMIRKS chains II (5Q),rlm,500,5,5,0,5,1.0,0.8666666666666666,0.0
gemini-3.7-flash,4,tier4/task17b,T4.31-35 SMIRKS chains II (5Q),rlm,1000,5,5,0,5,1.0,0.8133333333333332,0.06531972647421806
gemini-3.7-flash,4,tier4/task17b,T4.31-35 SMIRKS chains II (5Q),rlm,full,5,5,0,5,1.0,0.46364871963619764,0.1605100034216661
