family,task_id,model_name,context_size,question_count,f1,cost_per_sample_usd,input_tokens_per_sample,output_tokens_per_sample
LLM,15,openai/gpt-5-mini,500,1.0,0.18867924528301885,0.01171555,51299.0,5191.0
LLM,15,openai/gpt-5-mini,500,1.0,0.15384615384615383,0.00606955,51299.0,2368.0
LLM,15,openai/gpt-5-mini,500,1.0,0.04166666666666667,0.01774675,51299.0,2461.0
LLM,15,openai/gpt-5-mini,100,1.0,0.0,0.0064238,10180.0,3077.0
LLM,15,openai/gpt-5-mini,100,1.0,0.4615384615384616,0.0085238,10180.0,4127.0
LLM,15,openai/gpt-5-mini,100,1.0,0.3333333333333333,0.0054878,10180.0,2609.0
LLM,15,openai/gpt-5-mini,100,1.0,0.3333333333333333,0.009041,10180.0,3248.0
LLM,15,openai/gpt-5-mini,100,1.0,0.2857142857142857,0.012737,10180.0,5096.0
CodeAct,15,openai/gpt-5-mini,500,1.0,0.125,0.0122506,106268.0,4333.0
CodeAct,15,openai/gpt-5-mini,500,1.0,0.125,0.01373835,106619.0,5033.0
CodeAct,15,openai/gpt-5-mini,500,1.0,0.125,0.0117216,106240.0,4072.0
CodeAct,15,openai/gpt-5-mini,500,1.0,0.2692307692307693,0.01660635,108099.0,6282.0
CodeAct,15,openai/gpt-5-mini,500,1.0,0.2692307692307693,0.02809905,108113.0,6281.0
CodeAct,15,openai/gpt-5-mini,100,1.0,1.0,0.02761085,31565.0,12135.0
CodeAct,15,openai/gpt-5-mini,100,1.0,1.0,0.02712285,31573.0,11890.0
CodeAct,15,openai/gpt-5-mini,100,1.0,0.9411764705882352,0.02832235,31859.0,12454.0
CodeAct,15,openai/gpt-5-mini,100,1.0,1.0,0.02755485,31597.0,12103.0
CodeAct,15,openai/gpt-5-mini,100,1.0,1.0,0.0300873,31634.0,12227.0
RLM,15,openai/gpt-5-mini,-1,1.0,1.0,0.0060194,8500.0,2480.0
RLM,15,openai/gpt-5-mini,-1,1.0,1.0,0.008251950000000001,13459.0,3394.0
RLM,15,openai/gpt-5-mini,-1,1.0,1.0,0.0067021,7962.0,2759.0
RLM,15,openai/gpt-5-mini,-1,1.0,1.0,0.0143833,46322.0,4411.0
RLM,15,openai/gpt-5-mini,-1,1.0,1.0,0.01226985,39417.0,3195.0
RLM,15,openai/gpt-5-mini,500,1.0,1.0,0.0090807,15830.0,3512.0
RLM,15,openai/gpt-5-mini,500,1.0,1.0,0.00813785,11633.0,3450.0
RLM,15,openai/gpt-5-mini,500,1.0,1.0,0.0064404499999999995,8957.0,2619.0
RLM,15,openai/gpt-5-mini,500,1.0,1.0,0.0050032,8168.0,1999.0
RLM,15,openai/gpt-5-mini,500,1.0,1.0,0.0075616,15064.0,2733.0
RLM,15,openai/gpt-5-mini,100,1.0,1.0,0.00662195,18491.0,2382.0
RLM,15,openai/gpt-5-mini,100,1.0,1.0,0.0068466,13108.0,2620.0
RLM,15,openai/gpt-5-mini,100,1.0,1.0,0.00790945,13241.0,3250.0
RLM,15,openai/gpt-5-mini,100,1.0,1.0,0.00623095,8471.0,2575.0
RLM,15,openai/gpt-5-mini,100,1.0,1.0,0.006825449999999999,16169.0,2342.0
LLM,17,openai/gpt-5-mini,500,1.0,0.16,0.01139255,53103.0,5020.0
LLM,17,openai/gpt-5-mini,500,1.0,0.15384615384615383,0.01111055,53103.0,4879.0
LLM,17,openai/gpt-5-mini,500,1.0,0.08695652173913042,0.01357855,53103.0,6113.0
LLM,17,openai/gpt-5-mini,500,1.0,0.15384615384615383,0.01929255,53103.0,8970.0
LLM,17,openai/gpt-5-mini,500,1.0,0.07142857142857142,0.02459775,53103.0,5661.0
LLM,17,openai/gpt-5-mini,100,1.0,0.7272727272727273,0.0327806,10724.0,16245.0
LLM,17,openai/gpt-5-mini,100,1.0,0.75,0.023581,10724.0,10450.0
LLM,17,openai/gpt-5-mini,100,1.0,0.6666666666666665,0.0207706,10724.0,10240.0
LLM,17,openai/gpt-5-mini,100,1.0,0.8,0.01664175,16583.0,6248.0
LLM,17,openai/gpt-5-mini,100,1.0,0.4285714285714285,0.016797,10724.0,7058.0
CodeAct,17,openai/gpt-5-mini,500,1.0,0.0909090909090909,0.0209742,113820.0,8226.0
CodeAct,17,openai/gpt-5-mini,500,1.0,0.0,0.0122082,109204.0,4420.0
CodeAct,17,openai/gpt-5-mini,500,1.0,0.17391304347826084,0.0322497,118434.0,13287.0
CodeAct,17,openai/gpt-5-mini,500,1.0,0.13333333333333333,0.042854199999999995,123084.0,18008.0
CodeAct,17,openai/gpt-5-mini,500,1.0,0.14814814814814814,0.0266129,110178.0,5539.0
CodeAct,17,openai/gpt-5-mini,100,1.0,0.4,0.0281263,32974.0,12303.0
CodeAct,17,openai/gpt-5-mini,100,1.0,0.75,0.02939955,33059.0,12929.0
CodeAct,17,openai/gpt-5-mini,100,1.0,0.6153846153846153,0.0290943,33174.0,12762.0
CodeAct,17,openai/gpt-5-mini,100,1.0,0.5714285714285715,0.02785355,32939.0,12171.0
CodeAct,17,openai/gpt-5-mini,100,1.0,0.5,0.0330971,33054.0,13324.0
RLM,17,openai/gpt-5-mini,-1,1.0,0.9065284974093264,0.0216309,24514.0,8788.0
RLM,17,openai/gpt-5-mini,-1,1.0,0.9065284974093264,0.00935685,31781.0,2693.0
RLM,17,openai/gpt-5-mini,-1,1.0,0.5949401523394995,0.0093851,19478.0,3453.0
RLM,17,openai/gpt-5-mini,-1,1.0,0.7935113213923622,0.0063252,8464.0,2623.0
RLM,17,openai/gpt-5-mini,-1,1.0,0.4554852048068226,0.01059435,33243.0,3129.0
RLM,17,openai/gpt-5-mini,500,1.0,0.5925925925925926,0.00653395,8803.0,2685.0
RLM,17,openai/gpt-5-mini,500,1.0,0.3206106870229008,0.0077632,8600.0,3325.0
RLM,17,openai/gpt-5-mini,500,1.0,0.923076923076923,0.00498895,8135.0,1996.0
RLM,17,openai/gpt-5-mini,500,1.0,0.5964912280701755,0.00826895,14959.0,3215.0
RLM,17,openai/gpt-5-mini,500,1.0,0.32,0.00833545,14929.0,3252.0
RLM,17,openai/gpt-5-mini,100,1.0,0.5714285714285715,0.01142185,11193.0,5147.0
RLM,17,openai/gpt-5-mini,100,1.0,0.6666666666666666,0.0083486,12036.0,3505.0
RLM,17,openai/gpt-5-mini,100,1.0,0.5714285714285715,0.00514245,6861.0,2232.0
RLM,17,openai/gpt-5-mini,100,1.0,1.0,0.00913655,19639.0,3611.0
RLM,17,openai/gpt-5-mini,100,1.0,0.8571428571428571,0.01032995,29635.0,3851.0
LLM,18,openai/gpt-5-mini,500,1.0,0.0,0.0062265,51922.0,2455.0
LLM,18,openai/gpt-5-mini,500,1.0,0.010526315789473682,0.0058525,51922.0,2268.0
LLM,18,openai/gpt-5-mini,500,1.0,0.03125,0.0114085,51922.0,5046.0
LLM,18,openai/gpt-5-mini,500,1.0,0.02094240837696335,0.0072185,51922.0,2951.0
LLM,18,openai/gpt-5-mini,500,1.0,0.03125,0.0189465,51922.0,2983.0
LLM,18,openai/gpt-5-mini,100,1.0,0.15,0.00747395,10387.0,3605.0
LLM,18,openai/gpt-5-mini,100,1.0,0.3181818181818182,0.01522395,10387.0,7480.0
LLM,18,openai/gpt-5-mini,100,1.0,0.1951219512195122,0.00956195,10387.0,4649.0
LLM,18,openai/gpt-5-mini,100,1.0,0.1951219512195122,0.01106795,10387.0,5402.0
LLM,18,openai/gpt-5-mini,100,1.0,0.27906976744186046,0.01551675,10387.0,6460.0
CodeAct,18,openai/gpt-5-mini,500,1.0,0.0,0.0138584,52224.0,6262.0
CodeAct,18,openai/gpt-5-mini,500,1.0,0.11940298507462686,0.0260243,113142.0,10591.0
CodeAct,18,openai/gpt-5-mini,500,1.0,0.04081632653061224,0.03132055,115831.0,12903.0
CodeAct,18,openai/gpt-5-mini,500,1.0,0.08121827411167512,0.0192873,110434.0,7561.0
CodeAct,18,openai/gpt-5-mini,500,1.0,0.010471204188481674,0.02532165,107805.0,5046.0
CodeAct,18,openai/gpt-5-mini,100,1.0,0.0,0.02666905,10689.0,13136.0
CodeAct,18,openai/gpt-5-mini,100,1.0,0.35555555555555557,0.0284639,32646.0,12484.0
CodeAct,18,openai/gpt-5-mini,100,1.0,0.47619047619047616,0.03101565,32685.0,13755.0
CodeAct,18,openai/gpt-5-mini,100,1.0,0.4255319148936171,0.0203654,28804.0,8915.0
CodeAct,18,openai/gpt-5-mini,100,1.0,0.47619047619047616,0.03140835,32779.0,12802.0
RLM,18,openai/gpt-5-mini,-1,1.0,0.5573159935281009,0.00838325,10477.0,3458.0
RLM,18,openai/gpt-5-mini,-1,1.0,0.5535306455371708,0.0140885,40690.0,4262.0
RLM,18,openai/gpt-5-mini,-1,1.0,0.4696987129965976,0.01094515,15099.0,4478.0
RLM,18,openai/gpt-5-mini,-1,1.0,0.4696987129965976,0.00975825,11305.0,4042.0
RLM,18,openai/gpt-5-mini,-1,1.0,0.4696987129965976,0.01316735,38479.0,4049.0
RLM,18,openai/gpt-5-mini,500,1.0,0.583941605839416,0.0127024,15080.0,5359.0
RLM,18,openai/gpt-5-mini,500,1.0,0.5735849056603773,0.01023495,19903.0,3796.0
RLM,18,openai/gpt-5-mini,500,1.0,0.45962732919254656,0.01144965,15261.0,4710.0
RLM,18,openai/gpt-5-mini,500,1.0,0.6589595375722542,0.00960475,11051.0,3997.0
RLM,18,openai/gpt-5-mini,500,1.0,0.6,0.00881635,11219.0,3409.0
RLM,18,openai/gpt-5-mini,100,1.0,0.5981308411214953,0.00984575,25167.0,3577.0
RLM,18,openai/gpt-5-mini,100,1.0,0.5981308411214953,0.00937215,17815.0,3712.0
RLM,18,openai/gpt-5-mini,100,1.0,0.7017543859649124,0.00938885,18069.0,3559.0
RLM,18,openai/gpt-5-mini,100,1.0,0.391304347826087,0.033721,131500.0,11295.0
RLM,18,openai/gpt-5-mini,100,1.0,0.5490196078431372,0.015460200000000002,26884.0,6256.0
LLM,20,openai/gpt-5-mini,500,1.0,0.0,0.00855665,49601.0,3651.0
LLM,20,openai/gpt-5-mini,500,1.0,0.0,0.00439065,49601.0,1568.0
LLM,20,openai/gpt-5-mini,500,1.0,0.0,0.00914865,49601.0,3947.0
LLM,20,openai/gpt-5-mini,500,1.0,0.0,0.00618665,49601.0,2466.0
LLM,20,openai/gpt-5-mini,500,1.0,0.0,0.01897625,49601.0,3288.0
LLM,20,openai/gpt-5-mini,100,1.0,0.7499999999999999,0.01869975,9655.0,9223.0
LLM,20,openai/gpt-5-mini,100,1.0,0.9090909090909092,0.03600375,9655.0,17875.0
LLM,20,openai/gpt-5-mini,100,1.0,0.7499999999999999,0.02324775,9655.0,11497.0
LLM,20,openai/gpt-5-mini,100,1.0,0.6666666666666665,0.01820375,9655.0,8975.0
LLM,20,openai/gpt-5-mini,100,1.0,0.9090909090909092,0.02335575,9655.0,10471.0
CodeAct,20,openai/gpt-5-mini,500,1.0,0.0,0.08472925,210741.0,32870.0
CodeAct,20,openai/gpt-5-mini,500,1.0,0.1,0.015004,104848.0,5628.0
CodeAct,20,openai/gpt-5-mini,500,1.0,0.1,0.010999,103108.0,3843.0
CodeAct,20,openai/gpt-5-mini,500,1.0,0.1,0.010321,102748.0,3549.0
CodeAct,20,openai/gpt-5-mini,500,1.0,0.1,0.02185925,102541.0,3728.0
CodeAct,20,openai/gpt-5-mini,100,1.0,0.0,0.0229541,10082.0,11340.0
CodeAct,20,openai/gpt-5-mini,100,1.0,1.0,0.0250092,30240.0,10971.0
CodeAct,20,openai/gpt-5-mini,100,1.0,0.888888888888889,0.02003795,27667.0,8807.0
CodeAct,20,openai/gpt-5-mini,100,1.0,1.0,0.0251357,30370.0,11018.0
CodeAct,20,openai/gpt-5-mini,100,1.0,1.0,0.0272626,30404.0,10954.0
RLM,20,openai/gpt-5-mini,-1,1.0,1.0,0.011495600000000002,36688.0,3293.0
RLM,20,openai/gpt-5-mini,-1,1.0,1.0,0.01738785,46225.0,5335.0
RLM,20,openai/gpt-5-mini,-1,1.0,1.0,0.01135585,35353.0,3390.0
RLM,20,openai/gpt-5-mini,-1,1.0,1.0,0.0062464999999999994,12410.0,2436.0
RLM,20,openai/gpt-5-mini,-1,1.0,1.0,0.012843399999999998,26532.0,4934.0
RLM,20,openai/gpt-5-mini,500,1.0,1.0,0.00884925,18221.0,3443.0
RLM,20,openai/gpt-5-mini,500,1.0,1.0,0.0054586,8732.0,2185.0
RLM,20,openai/gpt-5-mini,500,1.0,1.0,0.0093231,26110.0,2593.0
RLM,20,openai/gpt-5-mini,500,1.0,1.0,0.0051011,7758.0,2128.0
RLM,20,openai/gpt-5-mini,500,1.0,1.0,0.00764375,11951.0,3048.0
RLM,20,openai/gpt-5-mini,100,1.0,1.0,0.005856999999999999,12428.0,2239.0
RLM,20,openai/gpt-5-mini,100,1.0,1.0,0.004627849999999999,7681.0,1901.0
RLM,20,openai/gpt-5-mini,100,1.0,1.0,0.00664865,16289.0,2181.0
RLM,20,openai/gpt-5-mini,100,1.0,1.0,0.00605685,9189.0,2427.0
RLM,20,openai/gpt-5-mini,100,1.0,1.0,0.00774035,10763.0,2928.0
LLM,21,openai/gpt-5-mini,500,1.0,0.4740740740740741,0.02516845,50157.0,11945.0
LLM,21,openai/gpt-5-mini,500,1.0,0.43939393939393934,0.02517845,50157.0,11950.0
LLM,21,openai/gpt-5-mini,500,1.0,0.44274809160305345,0.01959845,50157.0,9160.0
LLM,21,openai/gpt-5-mini,500,1.0,0.5,0.02610245,50157.0,12412.0
LLM,21,openai/gpt-5-mini,500,1.0,0.3278688524590164,0.02893725,50157.0,8199.0
LLM,21,openai/gpt-5-mini,100,1.0,0.8571428571428571,0.01394355,10171.0,6838.0
LLM,21,openai/gpt-5-mini,100,1.0,0.888888888888889,0.01466355,10171.0,7198.0
LLM,21,openai/gpt-5-mini,100,1.0,0.8947368421052632,0.01905755,10171.0,9395.0
LLM,21,openai/gpt-5-mini,100,1.0,0.9473684210526316,0.01770755,10171.0,8720.0
LLM,21,openai/gpt-5-mini,100,1.0,0.888888888888889,0.01540075,10171.0,6429.0
CodeAct,21,openai/gpt-5-mini,500,1.0,0.2711864406779661,0.02396,109208.0,9633.0
CodeAct,21,openai/gpt-5-mini,500,1.0,0.6918238993710691,0.0682925,129074.0,29316.0
CodeAct,21,openai/gpt-5-mini,500,1.0,0.6623376623376622,0.058183849999999995,124257.0,24907.0
CodeAct,21,openai/gpt-5-mini,500,1.0,0.03773584905660377,0.02404595,50459.0,11346.0
CodeAct,21,openai/gpt-5-mini,500,1.0,0.22608695652173913,0.020471350000000003,108047.0,8077.0
CodeAct,21,openai/gpt-5-mini,100,1.0,1.0,0.02670675,31443.0,11727.0
CodeAct,21,openai/gpt-5-mini,100,1.0,1.0,0.02742465,31713.0,12081.0
CodeAct,21,openai/gpt-5-mini,100,1.0,0.33333333333333337,0.02414105,10473.0,11899.0
CodeAct,21,openai/gpt-5-mini,100,1.0,1.0,0.02571075,31355.0,11240.0
CodeAct,21,openai/gpt-5-mini,100,1.0,1.0,0.027667949999999997,31331.0,11084.0
RLM,21,openai/gpt-5-mini,-1,1.0,1.0,0.00714815,18367.0,1811.0
RLM,21,openai/gpt-5-mini,-1,1.0,1.0,0.0057327,10582.0,2278.0
RLM,21,openai/gpt-5-mini,-1,1.0,1.0,0.0041914,7764.0,1658.0
RLM,21,openai/gpt-5-mini,-1,1.0,1.0,0.0070099,33646.0,1416.0
RLM,21,openai/gpt-5-mini,-1,1.0,1.0,0.01101415,37007.0,3070.0
RLM,21,openai/gpt-5-mini,500,1.0,1.0,0.0044639,7486.0,1829.0
RLM,21,openai/gpt-5-mini,500,1.0,1.0,0.005459149999999999,7355.0,2343.0
RLM,21,openai/gpt-5-mini,500,1.0,1.0,0.00452165,8261.0,1761.0
RLM,21,openai/gpt-5-mini,500,1.0,1.0,0.00442665,7441.0,1816.0
RLM,21,openai/gpt-5-mini,500,1.0,1.0,0.00845945,29497.0,2717.0
RLM,21,openai/gpt-5-mini,100,1.0,1.0,0.00651715,6035.0,3037.0
RLM,21,openai/gpt-5-mini,100,1.0,1.0,0.0031814,7420.0,1196.0
RLM,21,openai/gpt-5-mini,100,1.0,1.0,0.00408315,8171.0,1553.0
RLM,21,openai/gpt-5-mini,100,1.0,1.0,0.0059294,14444.0,2124.0
RLM,21,openai/gpt-5-mini,100,1.0,1.0,0.007380949999999999,16959.0,2521.0
LLM,22,openai/gpt-5-mini,500,1.0,0.0,0.0033956,49784.0,1062.0
LLM,22,openai/gpt-5-mini,500,1.0,0.0,0.0035296,49784.0,1129.0
LLM,22,openai/gpt-5-mini,500,1.0,0.0,0.0034296,49784.0,1079.0
LLM,22,openai/gpt-5-mini,500,1.0,0.0,0.0080036,49784.0,3366.0
LLM,22,openai/gpt-5-mini,500,1.0,0.0,0.015926,49784.0,1740.0
LLM,22,openai/gpt-5-mini,100,1.0,0.0,0.0100978,10284.0,4901.0
LLM,22,openai/gpt-5-mini,100,1.0,0.0,0.0021278,10284.0,916.0
LLM,22,openai/gpt-5-mini,100,1.0,1.0,0.0079258,10284.0,3815.0
LLM,22,openai/gpt-5-mini,100,1.0,1.0,0.0115538,10284.0,5629.0
LLM,22,openai/gpt-5-mini,100,1.0,1.0,0.008573,10284.0,3001.0
CodeAct,22,openai/gpt-5-mini,500,1.0,0.09523809523809525,0.02663265,160353.0,10509.0
CodeAct,22,openai/gpt-5-mini,500,1.0,0.0,0.033878649999999996,112041.0,14195.0
CodeAct,22,openai/gpt-5-mini,500,1.0,0.09523809523809525,0.01543465,103649.0,6022.0
CodeAct,22,openai/gpt-5-mini,500,1.0,0.0,0.03394045,161725.0,13689.0
CodeAct,22,openai/gpt-5-mini,500,1.0,0.0,0.0277253,154538.0,5979.0
CodeAct,22,openai/gpt-5-mini,100,1.0,1.0,0.0301852,31840.0,13431.0
CodeAct,22,openai/gpt-5-mini,100,1.0,0.6666666666666665,0.0467273,58602.0,20776.0
CodeAct,22,openai/gpt-5-mini,100,1.0,1.0,0.02921795,32099.0,12915.0
CodeAct,22,openai/gpt-5-mini,100,1.0,0.9090909090909092,0.029207450000000003,31713.0,12958.0
CodeAct,22,openai/gpt-5-mini,100,1.0,0.7692307692307693,0.03304115,32083.0,13691.0
RLM,22,openai/gpt-5-mini,-1,1.0,0.7973520249221184,0.02058745,51041.0,7168.0
RLM,22,openai/gpt-5-mini,-1,1.0,0.9009151707145372,0.0193269,38586.0,6597.0
RLM,22,openai/gpt-5-mini,-1,1.0,0.974398020367374,0.028700250000000004,46993.0,11140.0
RLM,22,openai/gpt-5-mini,-1,1.0,0.2697611839892365,0.0266986,50596.0,10812.0
RLM,22,openai/gpt-5-mini,-1,1.0,0.7757235944840127,0.0178257,39226.0,6112.0
RLM,22,openai/gpt-5-mini,500,1.0,0.7017543859649124,0.0130816,21208.0,5301.0
RLM,22,openai/gpt-5-mini,500,1.0,0.9302325581395348,0.06364595,239971.0,24449.0
RLM,22,openai/gpt-5-mini,500,1.0,0.09090909090909093,0.02188545,40097.0,9113.0
RLM,22,openai/gpt-5-mini,500,1.0,0.0,0.051532449999999994,57085.0,22965.0
RLM,22,openai/gpt-5-mini,500,1.0,0.05555555555555556,0.0212862,27380.0,8963.0
RLM,22,openai/gpt-5-mini,100,1.0,0.6666666666666666,0.0108654,14084.0,4637.0
RLM,22,openai/gpt-5-mini,100,1.0,0.8333333333333333,0.0394782,130380.0,14976.0
RLM,22,openai/gpt-5-mini,100,1.0,0.9090909090909092,0.02195955,45619.0,8647.0
RLM,22,openai/gpt-5-mini,100,1.0,1.0,0.0271061,118562.0,9144.0
RLM,22,openai/gpt-5-mini,100,1.0,1.0,0.047125,115916.0,19153.0
LLM,23,openai/gpt-5-mini,500,1.0,0.5714285714285715,0.0331818,49924.0,15952.0
LLM,23,openai/gpt-5-mini,500,1.0,0.0,0.0099238,49924.0,4323.0
LLM,23,openai/gpt-5-mini,500,1.0,0.33333333333333337,0.0253798,49924.0,12051.0
LLM,23,openai/gpt-5-mini,500,1.0,0.33333333333333337,0.0330558,49924.0,15889.0
LLM,23,openai/gpt-5-mini,500,1.0,0.0,0.026543,49924.0,7031.0
LLM,23,openai/gpt-5-mini,100,1.0,1.0,0.0162089,10618.0,7958.0
LLM,23,openai/gpt-5-mini,100,1.0,0.888888888888889,0.0190989,10618.0,9403.0
LLM,23,openai/gpt-5-mini,100,1.0,0.5454545454545454,0.0123169,10618.0,6012.0
LLM,23,openai/gpt-5-mini,100,1.0,0.8000000000000002,0.0132409,10618.0,6474.0
LLM,23,openai/gpt-5-mini,100,1.0,0.9090909090909092,0.0176105,10618.0,7478.0
CodeAct,23,openai/gpt-5-mini,500,1.0,0.0,0.0236535,163374.0,8901.0
CodeAct,23,openai/gpt-5-mini,500,1.0,0.0,0.0344829,168762.0,13743.0
CodeAct,23,openai/gpt-5-mini,500,1.0,0.0,0.02167655,107183.0,8730.0
CodeAct,23,openai/gpt-5-mini,500,1.0,0.0,0.0300182,50268.0,14356.0
CodeAct,23,openai/gpt-5-mini,500,1.0,0.33333333333333337,0.03923765,110637.0,11434.0
CodeAct,23,openai/gpt-5-mini,100,1.0,0.1176470588235294,0.0241513,10962.0,11843.0
CodeAct,23,openai/gpt-5-mini,100,1.0,1.0,0.0279083,32998.0,12191.0
CodeAct,23,openai/gpt-5-mini,100,1.0,1.0,0.0278333,32850.0,12172.0
CodeAct,23,openai/gpt-5-mini,100,1.0,1.0,0.02738455,32815.0,11952.0
CodeAct,23,openai/gpt-5-mini,100,1.0,1.0,0.029973,32900.0,12098.0
RLM,23,openai/gpt-5-mini,-1,1.0,0.98115840893231,0.0054874,7860.0,2294.0
RLM,23,openai/gpt-5-mini,-1,1.0,0.98115840893231,0.0067659,12030.0,2412.0
RLM,23,openai/gpt-5-mini,-1,1.0,0.98115840893231,0.0143012,26728.0,4976.0
RLM,23,openai/gpt-5-mini,-1,1.0,0.98115840893231,0.0064314,8572.0,2677.0
RLM,23,openai/gpt-5-mini,-1,1.0,1.0,0.0115009,38618.0,3256.0
RLM,23,openai/gpt-5-mini,500,1.0,1.0,0.0052699,7630.0,2214.0
RLM,23,openai/gpt-5-mini,500,1.0,1.0,0.00892305,12297.0,3774.0
RLM,23,openai/gpt-5-mini,500,1.0,1.0,0.0063917,10658.0,2598.0
RLM,23,openai/gpt-5-mini,500,1.0,1.0,0.00862085,14485.0,3551.0
RLM,23,openai/gpt-5-mini,500,1.0,1.0,0.006940099999999999,13730.0,2589.0
RLM,23,openai/gpt-5-mini,100,1.0,1.0,0.00667465,12809.0,2701.0
RLM,23,openai/gpt-5-mini,100,1.0,1.0,0.0046399,7670.0,1894.0
RLM,23,openai/gpt-5-mini,100,1.0,1.0,0.006387149999999999,14107.0,2395.0
RLM,23,openai/gpt-5-mini,100,1.0,1.0,0.00865865,19281.0,3316.0
RLM,23,openai/gpt-5-mini,100,1.0,1.0,0.0079408,22400.0,2596.0
LLM,24,openai/gpt-5-mini,500,1.0,0.33333333333333337,0.0086004,48920.0,3686.0
LLM,24,openai/gpt-5-mini,500,1.0,0.5714285714285715,0.0065804,48920.0,2676.0
LLM,24,openai/gpt-5-mini,500,1.0,0.33333333333333337,0.01630025,51937.0,1658.0
LLM,24,openai/gpt-5-mini,500,1.0,0.5714285714285715,0.0154024,48920.0,7087.0
LLM,24,openai/gpt-5-mini,500,1.0,0.33333333333333337,0.022302,48920.0,5036.0
LLM,24,openai/gpt-5-mini,100,1.0,1.0,0.01255605,10261.0,6133.0
LLM,24,openai/gpt-5-mini,100,1.0,1.0,0.01272205,10261.0,6216.0
LLM,24,openai/gpt-5-mini,100,1.0,0.888888888888889,0.01133605,10261.0,5523.0
LLM,24,openai/gpt-5-mini,100,1.0,0.888888888888889,0.01183625,11889.0,4432.0
LLM,24,openai/gpt-5-mini,100,1.0,1.0,0.01418925,10261.0,5812.0
CodeAct,24,openai/gpt-5-mini,500,1.0,0.0,0.0582905,304170.0,23092.0
CodeAct,24,openai/gpt-5-mini,500,1.0,0.0,0.0281941,49258.0,13455.0
CodeAct,24,openai/gpt-5-mini,500,1.0,0.33333333333333337,0.03134765,110437.0,12914.0
CodeAct,24,openai/gpt-5-mini,500,1.0,0.0,0.0155319,103110.0,5922.0
CodeAct,24,openai/gpt-5-mini,500,1.0,0.33333333333333337,0.059940549999999995,118335.0,20708.0
CodeAct,24,openai/gpt-5-mini,100,1.0,1.0,0.0267792,31680.0,11748.0
CodeAct,24,openai/gpt-5-mini,100,1.0,1.0,0.02550795,31603.0,11122.0
CodeAct,24,openai/gpt-5-mini,100,1.0,1.0,0.02614745,31777.0,11420.0
CodeAct,24,openai/gpt-5-mini,100,1.0,1.0,0.02674145,31737.0,11722.0
CodeAct,24,openai/gpt-5-mini,100,1.0,1.0,0.02800865,31633.0,11231.0
RLM,24,openai/gpt-5-mini,-1,1.0,1.0,0.0052404,8000.0,2153.0
RLM,24,openai/gpt-5-mini,-1,1.0,1.0,0.00725095,11599.0,2910.0
RLM,24,openai/gpt-5-mini,-1,1.0,1.0,0.00606715,17019.0,1871.0
RLM,24,openai/gpt-5-mini,-1,1.0,1.0,0.00598965,11613.0,2076.0
RLM,24,openai/gpt-5-mini,-1,1.0,1.0,0.007060150000000001,10575.0,2813.0
RLM,24,openai/gpt-5-mini,500,1.0,1.0,0.0043604,7256.0,1806.0
RLM,24,openai/gpt-5-mini,500,1.0,1.0,0.00811915,12579.0,3020.0
RLM,24,openai/gpt-5-mini,500,1.0,1.0,0.007668949999999999,16551.0,2932.0
RLM,24,openai/gpt-5-mini,500,1.0,1.0,0.0041484,7608.0,1656.0
RLM,24,openai/gpt-5-mini,500,1.0,1.0,0.007526650000000001,10377.0,3071.0
RLM,24,openai/gpt-5-mini,100,1.0,1.0,0.0050589,7658.0,2105.0
RLM,24,openai/gpt-5-mini,100,1.0,1.0,0.00501315,12331.0,1930.0
RLM,24,openai/gpt-5-mini,100,1.0,1.0,0.00473265,7393.0,1975.0
RLM,24,openai/gpt-5-mini,100,1.0,1.0,0.006877899999999999,22678.0,2361.0
RLM,24,openai/gpt-5-mini,100,1.0,1.0,0.00506475,11291.0,1841.0
