project,task_family,task_number,model_name,context_size,run_id,run_name,created_at,sample_id,metric,value,sample_cost_usd,run_samples_with_cost,run_total_cost_usd,run_avg_cost_per_sample_usd
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,6pc8lqmx,prime-terrain-27,2026-04-25T10:33:01Z,3,recall,0.0,0.1030994,6,0.34725115,0.057875191666666666
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,6pc8lqmx,prime-terrain-27,2026-04-25T10:33:01Z,3,f1,0.0,0.1030994,6,0.34725115,0.057875191666666666
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,6pc8lqmx,prime-terrain-27,2026-04-25T10:33:01Z,4,precision,0.0,0.0268074,6,0.34725115,0.057875191666666666
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,6pc8lqmx,prime-terrain-27,2026-04-25T10:33:01Z,4,recall,0.0,0.0268074,6,0.34725115,0.057875191666666666
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,6pc8lqmx,prime-terrain-27,2026-04-25T10:33:01Z,4,f1,0.0,0.0268074,6,0.34725115,0.057875191666666666
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,6pc8lqmx,prime-terrain-27,2026-04-25T10:33:01Z,5,precision,0.5,0.12533595,6,0.34725115,0.057875191666666666
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,6pc8lqmx,prime-terrain-27,2026-04-25T10:33:01Z,5,recall,0.0125,0.12533595,6,0.34725115,0.057875191666666666
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,6pc8lqmx,prime-terrain-27,2026-04-25T10:33:01Z,5,f1,0.02439024390243903,0.12533595,6,0.34725115,0.057875191666666666
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,0imine0j,soft-eon-26,2026-04-25T10:14:34Z,0,precision,1.0,0.01515935,6,0.16785255000000002,0.027975425
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,0imine0j,soft-eon-26,2026-04-25T10:14:34Z,0,recall,0.1,0.01515935,6,0.16785255000000002,0.027975425
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,0imine0j,soft-eon-26,2026-04-25T10:14:34Z,0,f1,0.18181818181818185,0.01515935,6,0.16785255000000002,0.027975425
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,0imine0j,soft-eon-26,2026-04-25T10:14:34Z,1,precision,0.0,0.0172164,6,0.16785255000000002,0.027975425
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,0imine0j,soft-eon-26,2026-04-25T10:14:34Z,1,recall,0.0,0.0172164,6,0.16785255000000002,0.027975425
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,0imine0j,soft-eon-26,2026-04-25T10:14:34Z,1,f1,0.0,0.0172164,6,0.16785255000000002,0.027975425
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,0imine0j,soft-eon-26,2026-04-25T10:14:34Z,2,precision,1.0,0.06923005,6,0.16785255000000002,0.027975425
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,0imine0j,soft-eon-26,2026-04-25T10:14:34Z,2,recall,0.019417475728155335,0.06923005,6,0.16785255000000002,0.027975425
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,0imine0j,soft-eon-26,2026-04-25T10:14:34Z,2,f1,0.03809523809523809,0.06923005,6,0.16785255000000002,0.027975425
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,0imine0j,soft-eon-26,2026-04-25T10:14:34Z,3,precision,0.0,0.03252845,6,0.16785255000000002,0.027975425
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,0imine0j,soft-eon-26,2026-04-25T10:14:34Z,3,recall,0.0,0.03252845,6,0.16785255000000002,0.027975425
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,0imine0j,soft-eon-26,2026-04-25T10:14:34Z,3,f1,0.0,0.03252845,6,0.16785255000000002,0.027975425
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,0imine0j,soft-eon-26,2026-04-25T10:14:34Z,4,precision,0.0,0.01366465,6,0.16785255000000002,0.027975425
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,0imine0j,soft-eon-26,2026-04-25T10:14:34Z,4,recall,0.0,0.01366465,6,0.16785255000000002,0.027975425
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,0imine0j,soft-eon-26,2026-04-25T10:14:34Z,4,f1,0.0,0.01366465,6,0.16785255000000002,0.027975425
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,0imine0j,soft-eon-26,2026-04-25T10:14:34Z,5,precision,0.0,0.020053650000000003,6,0.16785255000000002,0.027975425
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,0imine0j,soft-eon-26,2026-04-25T10:14:34Z,5,recall,0.0,0.020053650000000003,6,0.16785255000000002,0.027975425
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,0imine0j,soft-eon-26,2026-04-25T10:14:34Z,5,f1,0.0,0.020053650000000003,6,0.16785255000000002,0.027975425
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,hnffj0gv,solar-firefly-25,2026-04-25T09:54:22Z,0,precision,1.0,0.01358235,6,0.22817135,0.03802855833333333
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,hnffj0gv,solar-firefly-25,2026-04-25T09:54:22Z,0,recall,0.04,0.01358235,6,0.22817135,0.03802855833333333
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,hnffj0gv,solar-firefly-25,2026-04-25T09:54:22Z,0,f1,0.07692307692307693,0.01358235,6,0.22817135,0.03802855833333333
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,hnffj0gv,solar-firefly-25,2026-04-25T09:54:22Z,1,precision,1.0,0.05311355,6,0.22817135,0.03802855833333333
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,hnffj0gv,solar-firefly-25,2026-04-25T09:54:22Z,1,recall,0.037037037037037035,0.05311355,6,0.22817135,0.03802855833333333
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,hnffj0gv,solar-firefly-25,2026-04-25T09:54:22Z,1,f1,0.07142857142857142,0.05311355,6,0.22817135,0.03802855833333333
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,hnffj0gv,solar-firefly-25,2026-04-25T09:54:22Z,2,precision,0.0,0.01859925,6,0.22817135,0.03802855833333333
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,hnffj0gv,solar-firefly-25,2026-04-25T09:54:22Z,2,recall,0.0,0.01859925,6,0.22817135,0.03802855833333333
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,hnffj0gv,solar-firefly-25,2026-04-25T09:54:22Z,2,f1,0.0,0.01859925,6,0.22817135,0.03802855833333333
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,hnffj0gv,solar-firefly-25,2026-04-25T09:54:22Z,3,precision,0.0,0.04146205,6,0.22817135,0.03802855833333333
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,hnffj0gv,solar-firefly-25,2026-04-25T09:54:22Z,3,recall,0.0,0.04146205,6,0.22817135,0.03802855833333333
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,hnffj0gv,solar-firefly-25,2026-04-25T09:54:22Z,3,f1,0.0,0.04146205,6,0.22817135,0.03802855833333333
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,hnffj0gv,solar-firefly-25,2026-04-25T09:54:22Z,4,precision,0.0,0.0175969,6,0.22817135,0.03802855833333333
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,hnffj0gv,solar-firefly-25,2026-04-25T09:54:22Z,4,recall,0.0,0.0175969,6,0.22817135,0.03802855833333333
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,hnffj0gv,solar-firefly-25,2026-04-25T09:54:22Z,4,f1,0.0,0.0175969,6,0.22817135,0.03802855833333333
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,hnffj0gv,solar-firefly-25,2026-04-25T09:54:22Z,5,precision,0.0,0.08381725,6,0.22817135,0.03802855833333333
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,hnffj0gv,solar-firefly-25,2026-04-25T09:54:22Z,5,recall,0.0,0.08381725,6,0.22817135,0.03802855833333333
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,hnffj0gv,solar-firefly-25,2026-04-25T09:54:22Z,5,f1,0.0,0.08381725,6,0.22817135,0.03802855833333333
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,vlgbjw3s,warm-armadillo-24,2026-04-25T09:36:11Z,0,precision,0.0,0.0254223,6,0.3193303,0.05322171666666667
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,vlgbjw3s,warm-armadillo-24,2026-04-25T09:36:11Z,0,recall,0.0,0.0254223,6,0.3193303,0.05322171666666667
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,vlgbjw3s,warm-armadillo-24,2026-04-25T09:36:11Z,0,f1,0.0,0.0254223,6,0.3193303,0.05322171666666667
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,vlgbjw3s,warm-armadillo-24,2026-04-25T09:36:11Z,1,precision,0.0,0.07559775,6,0.3193303,0.05322171666666667
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,vlgbjw3s,warm-armadillo-24,2026-04-25T09:36:11Z,1,recall,0.0,0.07559775,6,0.3193303,0.05322171666666667
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,vlgbjw3s,warm-armadillo-24,2026-04-25T09:36:11Z,1,f1,0.0,0.07559775,6,0.3193303,0.05322171666666667
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,vlgbjw3s,warm-armadillo-24,2026-04-25T09:36:11Z,2,precision,1.0,0.0612355,6,0.3193303,0.05322171666666667
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,vlgbjw3s,warm-armadillo-24,2026-04-25T09:36:11Z,2,recall,0.019417475728155335,0.0612355,6,0.3193303,0.05322171666666667
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,vlgbjw3s,warm-armadillo-24,2026-04-25T09:36:11Z,2,f1,0.03809523809523809,0.0612355,6,0.3193303,0.05322171666666667
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,vlgbjw3s,warm-armadillo-24,2026-04-25T09:36:11Z,3,precision,0.0,0.0288046,6,0.3193303,0.05322171666666667
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,vlgbjw3s,warm-armadillo-24,2026-04-25T09:36:11Z,3,recall,0.0,0.0288046,6,0.3193303,0.05322171666666667
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,vlgbjw3s,warm-armadillo-24,2026-04-25T09:36:11Z,3,f1,0.0,0.0288046,6,0.3193303,0.05322171666666667
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,vlgbjw3s,warm-armadillo-24,2026-04-25T09:36:11Z,4,precision,0.0,0.10160675,6,0.3193303,0.05322171666666667
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,vlgbjw3s,warm-armadillo-24,2026-04-25T09:36:11Z,4,recall,0.0,0.10160675,6,0.3193303,0.05322171666666667
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,vlgbjw3s,warm-armadillo-24,2026-04-25T09:36:11Z,4,f1,0.0,0.10160675,6,0.3193303,0.05322171666666667
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,vlgbjw3s,warm-armadillo-24,2026-04-25T09:36:11Z,5,precision,0.0,0.026663399999999997,6,0.3193303,0.05322171666666667
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,vlgbjw3s,warm-armadillo-24,2026-04-25T09:36:11Z,5,recall,0.0,0.026663399999999997,6,0.3193303,0.05322171666666667
CodeAct-Task7,CodeAct,7,openai/gpt-5-mini,500,vlgbjw3s,warm-armadillo-24,2026-04-25T09:36:11Z,5,f1,0.0,0.026663399999999997,6,0.3193303,0.05322171666666667
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,bh1trpgc,toasty-donkey-17,2026-04-22T19:35:27Z,0,precision,1.0,0.0558476,6,0.25707715,0.042846191666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,bh1trpgc,toasty-donkey-17,2026-04-22T19:35:27Z,0,recall,1.0,0.0558476,6,0.25707715,0.042846191666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,bh1trpgc,toasty-donkey-17,2026-04-22T19:35:27Z,0,f1,1.0,0.0558476,6,0.25707715,0.042846191666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,bh1trpgc,toasty-donkey-17,2026-04-22T19:35:27Z,1,precision,1.0,0.0643073,6,0.25707715,0.042846191666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,bh1trpgc,toasty-donkey-17,2026-04-22T19:35:27Z,1,recall,0.8,0.0643073,6,0.25707715,0.042846191666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,bh1trpgc,toasty-donkey-17,2026-04-22T19:35:27Z,1,f1,0.888888888888889,0.0643073,6,0.25707715,0.042846191666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,bh1trpgc,toasty-donkey-17,2026-04-22T19:35:27Z,2,precision,1.0,0.04271405,6,0.25707715,0.042846191666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,bh1trpgc,toasty-donkey-17,2026-04-22T19:35:27Z,2,recall,0.9,0.04271405,6,0.25707715,0.042846191666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,bh1trpgc,toasty-donkey-17,2026-04-22T19:35:27Z,2,f1,0.9473684210526316,0.04271405,6,0.25707715,0.042846191666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,bh1trpgc,toasty-donkey-17,2026-04-22T19:35:27Z,3,precision,0.0,0.054264799999999995,6,0.25707715,0.042846191666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,bh1trpgc,toasty-donkey-17,2026-04-22T19:35:27Z,3,recall,0.0,0.054264799999999995,6,0.25707715,0.042846191666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,bh1trpgc,toasty-donkey-17,2026-04-22T19:35:27Z,3,f1,0.0,0.054264799999999995,6,0.25707715,0.042846191666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,bh1trpgc,toasty-donkey-17,2026-04-22T19:35:27Z,4,precision,1.0,0.01378785,6,0.25707715,0.042846191666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,bh1trpgc,toasty-donkey-17,2026-04-22T19:35:27Z,4,recall,1.0,0.01378785,6,0.25707715,0.042846191666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,bh1trpgc,toasty-donkey-17,2026-04-22T19:35:27Z,4,f1,1.0,0.01378785,6,0.25707715,0.042846191666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,bh1trpgc,toasty-donkey-17,2026-04-22T19:35:27Z,5,precision,0.23376623376623376,0.02615555,6,0.25707715,0.042846191666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,bh1trpgc,toasty-donkey-17,2026-04-22T19:35:27Z,5,recall,0.9,0.02615555,6,0.25707715,0.042846191666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,bh1trpgc,toasty-donkey-17,2026-04-22T19:35:27Z,5,f1,0.37113402061855666,0.02615555,6,0.25707715,0.042846191666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,85pc9mwh,dark-pond-16,2026-04-22T19:11:26Z,0,precision,1.0,0.0137883,6,0.14864785,0.024774641666666663
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,85pc9mwh,dark-pond-16,2026-04-22T19:11:26Z,0,recall,0.6,0.0137883,6,0.14864785,0.024774641666666663
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,85pc9mwh,dark-pond-16,2026-04-22T19:11:26Z,0,f1,0.7499999999999999,0.0137883,6,0.14864785,0.024774641666666663
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,85pc9mwh,dark-pond-16,2026-04-22T19:11:26Z,1,precision,1.0,0.05357595,6,0.14864785,0.024774641666666663
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,85pc9mwh,dark-pond-16,2026-04-22T19:11:26Z,1,recall,0.45,0.05357595,6,0.14864785,0.024774641666666663
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,85pc9mwh,dark-pond-16,2026-04-22T19:11:26Z,1,f1,0.6206896551724138,0.05357595,6,0.14864785,0.024774641666666663
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,85pc9mwh,dark-pond-16,2026-04-22T19:11:26Z,2,precision,1.0,0.014883,6,0.14864785,0.024774641666666663
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,85pc9mwh,dark-pond-16,2026-04-22T19:11:26Z,2,recall,0.95,0.014883,6,0.14864785,0.024774641666666663
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,85pc9mwh,dark-pond-16,2026-04-22T19:11:26Z,2,f1,0.9743589743589745,0.014883,6,0.14864785,0.024774641666666663
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,85pc9mwh,dark-pond-16,2026-04-22T19:11:26Z,3,precision,0.0,0.0152554,6,0.14864785,0.024774641666666663
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,85pc9mwh,dark-pond-16,2026-04-22T19:11:26Z,3,recall,0.0,0.0152554,6,0.14864785,0.024774641666666663
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,85pc9mwh,dark-pond-16,2026-04-22T19:11:26Z,3,f1,0.0,0.0152554,6,0.14864785,0.024774641666666663
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,85pc9mwh,dark-pond-16,2026-04-22T19:11:26Z,4,precision,1.0,0.0235033,6,0.14864785,0.024774641666666663
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,85pc9mwh,dark-pond-16,2026-04-22T19:11:26Z,4,recall,1.0,0.0235033,6,0.14864785,0.024774641666666663
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,85pc9mwh,dark-pond-16,2026-04-22T19:11:26Z,4,f1,1.0,0.0235033,6,0.14864785,0.024774641666666663
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,85pc9mwh,dark-pond-16,2026-04-22T19:11:26Z,5,precision,1.0,0.027641899999999997,6,0.14864785,0.024774641666666663
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,85pc9mwh,dark-pond-16,2026-04-22T19:11:26Z,5,recall,1.0,0.027641899999999997,6,0.14864785,0.024774641666666663
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,85pc9mwh,dark-pond-16,2026-04-22T19:11:26Z,5,f1,1.0,0.027641899999999997,6,0.14864785,0.024774641666666663
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,03hmvukj,radiant-pine-14,2026-04-22T15:04:53Z,0,precision,1.0,0.05268405,6,0.17342075,0.028903458333333337
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,03hmvukj,radiant-pine-14,2026-04-22T15:04:53Z,0,recall,0.6,0.05268405,6,0.17342075,0.028903458333333337
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,03hmvukj,radiant-pine-14,2026-04-22T15:04:53Z,0,f1,0.7499999999999999,0.05268405,6,0.17342075,0.028903458333333337
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,03hmvukj,radiant-pine-14,2026-04-22T15:04:53Z,1,precision,0.0,0.041116,6,0.17342075,0.028903458333333337
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,03hmvukj,radiant-pine-14,2026-04-22T15:04:53Z,1,recall,0.0,0.041116,6,0.17342075,0.028903458333333337
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,03hmvukj,radiant-pine-14,2026-04-22T15:04:53Z,1,f1,0.0,0.041116,6,0.17342075,0.028903458333333337
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,03hmvukj,radiant-pine-14,2026-04-22T15:04:53Z,2,precision,0.0,0.01371195,6,0.17342075,0.028903458333333337
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,03hmvukj,radiant-pine-14,2026-04-22T15:04:53Z,2,recall,0.0,0.01371195,6,0.17342075,0.028903458333333337
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,03hmvukj,radiant-pine-14,2026-04-22T15:04:53Z,2,f1,0.0,0.01371195,6,0.17342075,0.028903458333333337
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,03hmvukj,radiant-pine-14,2026-04-22T15:04:53Z,3,precision,0.0,0.01129085,6,0.17342075,0.028903458333333337
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,03hmvukj,radiant-pine-14,2026-04-22T15:04:53Z,3,recall,0.0,0.01129085,6,0.17342075,0.028903458333333337
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,03hmvukj,radiant-pine-14,2026-04-22T15:04:53Z,3,f1,0.0,0.01129085,6,0.17342075,0.028903458333333337
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,03hmvukj,radiant-pine-14,2026-04-22T15:04:53Z,4,precision,1.0,0.0154283,6,0.17342075,0.028903458333333337
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,03hmvukj,radiant-pine-14,2026-04-22T15:04:53Z,4,recall,1.0,0.0154283,6,0.17342075,0.028903458333333337
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,03hmvukj,radiant-pine-14,2026-04-22T15:04:53Z,4,f1,1.0,0.0154283,6,0.17342075,0.028903458333333337
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,03hmvukj,radiant-pine-14,2026-04-22T15:04:53Z,5,precision,1.0,0.039189600000000005,6,0.17342075,0.028903458333333337
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,03hmvukj,radiant-pine-14,2026-04-22T15:04:53Z,5,recall,1.0,0.039189600000000005,6,0.17342075,0.028903458333333337
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,03hmvukj,radiant-pine-14,2026-04-22T15:04:53Z,5,f1,1.0,0.039189600000000005,6,0.17342075,0.028903458333333337
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,2rc57kse,crisp-breeze-12,2026-04-22T14:39:48Z,0,precision,1.0,0.04015845,6,0.2269522,0.037825366666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,2rc57kse,crisp-breeze-12,2026-04-22T14:39:48Z,0,recall,0.6,0.04015845,6,0.2269522,0.037825366666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,2rc57kse,crisp-breeze-12,2026-04-22T14:39:48Z,0,f1,0.7499999999999999,0.04015845,6,0.2269522,0.037825366666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,2rc57kse,crisp-breeze-12,2026-04-22T14:39:48Z,1,precision,0.0,0.08174585000000001,6,0.2269522,0.037825366666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,2rc57kse,crisp-breeze-12,2026-04-22T14:39:48Z,1,recall,0.0,0.08174585000000001,6,0.2269522,0.037825366666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,2rc57kse,crisp-breeze-12,2026-04-22T14:39:48Z,1,f1,0.0,0.08174585000000001,6,0.2269522,0.037825366666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,2rc57kse,crisp-breeze-12,2026-04-22T14:39:48Z,2,precision,1.0,0.029157,6,0.2269522,0.037825366666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,2rc57kse,crisp-breeze-12,2026-04-22T14:39:48Z,2,recall,0.8,0.029157,6,0.2269522,0.037825366666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,2rc57kse,crisp-breeze-12,2026-04-22T14:39:48Z,2,f1,0.888888888888889,0.029157,6,0.2269522,0.037825366666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,2rc57kse,crisp-breeze-12,2026-04-22T14:39:48Z,3,precision,1.0,0.01387495,6,0.2269522,0.037825366666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,2rc57kse,crisp-breeze-12,2026-04-22T14:39:48Z,3,recall,1.0,0.01387495,6,0.2269522,0.037825366666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,2rc57kse,crisp-breeze-12,2026-04-22T14:39:48Z,3,f1,1.0,0.01387495,6,0.2269522,0.037825366666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,2rc57kse,crisp-breeze-12,2026-04-22T14:39:48Z,4,precision,1.0,0.03788205,6,0.2269522,0.037825366666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,2rc57kse,crisp-breeze-12,2026-04-22T14:39:48Z,4,recall,1.0,0.03788205,6,0.2269522,0.037825366666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,2rc57kse,crisp-breeze-12,2026-04-22T14:39:48Z,4,f1,1.0,0.03788205,6,0.2269522,0.037825366666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,2rc57kse,crisp-breeze-12,2026-04-22T14:39:48Z,5,precision,0.1724137931034483,0.0241339,6,0.2269522,0.037825366666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,2rc57kse,crisp-breeze-12,2026-04-22T14:39:48Z,5,recall,1.0,0.0241339,6,0.2269522,0.037825366666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,2rc57kse,crisp-breeze-12,2026-04-22T14:39:48Z,5,f1,0.29411764705882354,0.0241339,6,0.2269522,0.037825366666666665
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,ovqpqzw0,avid-fog-11,2026-04-22T14:24:25Z,0,precision,1.0,0.0753778,6,0.1938887,0.03231478333333334
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,ovqpqzw0,avid-fog-11,2026-04-22T14:24:25Z,0,recall,0.75,0.0753778,6,0.1938887,0.03231478333333334
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,ovqpqzw0,avid-fog-11,2026-04-22T14:24:25Z,0,f1,0.8571428571428571,0.0753778,6,0.1938887,0.03231478333333334
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,ovqpqzw0,avid-fog-11,2026-04-22T14:24:25Z,1,precision,1.0,0.047181900000000006,6,0.1938887,0.03231478333333334
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,ovqpqzw0,avid-fog-11,2026-04-22T14:24:25Z,1,recall,0.85,0.047181900000000006,6,0.1938887,0.03231478333333334
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,ovqpqzw0,avid-fog-11,2026-04-22T14:24:25Z,1,f1,0.9189189189189187,0.047181900000000006,6,0.1938887,0.03231478333333334
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,ovqpqzw0,avid-fog-11,2026-04-22T14:24:25Z,2,precision,1.0,0.013424599999999998,6,0.1938887,0.03231478333333334
CodeAct-Task7,CodeAct,7,x-ai/grok-4-fast,100,ovqpqzw0,avid-fog-11,2026-04-22T14:24:25Z,2,recall,0.95,0.013424599999999998,6,0.1938887,0.03231478333333334
